9.7,1.5,0.6,0.5,0.5,
1.2,1.2,1.1,0.9,1.1,
3.4,3.2,3.2,3.3,3.2,
13.0,11.1,12.5,11.0,12.4,
65.1,42.3,44.0,44.0,43.4,
172.5,147.0,116.4,162.5,158.8,
393.3,137.5,127.7,119.3,121.4,
473.1,485.9,478.0,472.4,478.5,
1314.9,153.0,140.3,140.3,140.0,
533.4,841.7,838.3,797.5,673.6,
1478.4,1427.8,1454.2,2007.8,2275.8,
7158.3,6006.2,5713.5,5778.0,5620.2,
30263.4,22561.3,22559.9,22570.3,30480.8,
101741.3,116542.1,108418.5,114114.0,110124.3,
