3900,600,200,200,200,
200,200,200,200,300,
300,400,400,400,400,
800,1000,900,800,700,
1400,1600,1400,1300,1400,
2800,3000,2900,3800,2700,
5400,5400,5400,5600,5300,
10500,15100,10500,11100,10600,
22100,21800,22100,22500,22200,
48600,48200,49600,51100,62200,
115700,105000,100800,90400,90800,
210100,213100,195700,193100,73600,
75800,101900,75300,110800,74300,
230700,183400,175100,175600,174400,
