8.0,2.5,1.8,1.7,1.6,
3.9,4.4,3.7,3.6,4.5,
15.7,10.0,9.5,17.0,11.4,
23.2,24.5,20.2,20.1,18.8,
45.7,44.9,34.2,10.7,11.3,
29.1,20.2,19.2,26.1,21.3,
45.7,43.8,38.5,40.6,38.0,
92.4,94.8,102.5,91.8,90.6,
199.4,197.7,196.0,202.1,194.8,
339.8,263.6,272.6,265.1,269.1,
596.9,548.6,552.0,386.1,359.5,
584.0,618.0,582.7,640.8,605.7,
1338.6,1217.4,1453.2,1217.9,1193.3,
2575.2,3101.3,2847.5,2618.1,2545.5,
