6.2,3.3,1.9,1.6,1.7,
2.7,3.4,5.4,2.7,3.1,
4.5,9.3,24.5,5.4,9.0,
12.4,32.9,54.0,16.7,27.9,
28.0,125.9,117.5,24.2,20.4,
9.4,56.0,71.5,10.0,13.5,
21.4,189.5,248.4,22.0,32.2,
43.2,656.2,1192.7,52.0,57.4,
112.4,1294.5,1288.0,67.3,60.6,
127.8,3280.9,5053.2,144.7,132.4,
314.0,13612.1,12441.0,228.5,171.4,
487.1,36468.6,44204.0,432.8,388.0,
1014.7,131888.0,157578.1,915.4,766.9,
2144.1,435929.9,490006.2,1903.4,2070.9,
