4.4,0.9,0.6,0.5,0.6,
1.6,1.5,1.5,1.3,1.4,
5.3,5.1,5.1,6.2,5.2,
20.2,20.4,21.0,21.0,21.0,
81.0,81.0,80.9,81.3,80.9,
323.1,319.6,319.4,309.5,46.6,
267.6,259.9,262.3,147.3,126.9,
497.5,500.9,497.4,499.6,497.4,
328.7,203.0,204.1,202.1,202.2,
620.7,622.8,621.4,519.4,517.8,
2005.5,2113.5,1998.5,1999.1,1998.5,
7936.8,7988.5,7957.7,7999.6,7961.7,
32107.4,31971.5,32015.3,31688.9,31717.6,
126461.6,126351.7,133869.8,130153.0,127583.2,
