7.0,1.4,0.5,0.5,0.4,
0.9,1.0,0.8,0.8,0.8,
1.8,1.9,1.9,1.9,1.8,
4.7,4.3,4.2,4.4,7.7,
10.6,10.8,11.4,10.6,10.2,
27.5,26.1,23.9,31.7,25.4,
60.7,61.2,59.1,58.1,59.1,
138.2,130.6,130.9,131.5,131.0,
297.1,291.2,288.8,272.3,61.3,
118.5,123.2,107.6,111.4,120.8,
245.4,249.8,249.6,249.7,421.5,
645.6,612.0,580.3,558.3,584.3,
203.0,204.1,210.2,245.4,360.2,
318.5,290.0,305.0,297.7,524.8,
